2420,85.26633453,47.42575073,9.998280525,-9.384680748;1.288802147,46.25388336,-0.694021463,3.01853776;15.80620766,68.18326569,5.271139145,13.04533863;1.658302307,41.66054535,-1.465339065,3.95866704;8.993742943,62.4355545,8.279821396,19.92425346;82.69150543,69.05287933,-0.267136484,2.259460926;85.05185699,44.33227921,0.675456583,0.95778656;12.09378338,67.17060089,2.574352264,7.805491924;6.683084965,64.95129395,6.784444332,17.36439323;71.05202484,65.79000854,8.04127121,1.908405662;13.69715405,57.92981339,4.371382713,11.47309399;88.20530701,54.9054184,1.378089786,-0.766206861;37.77569199,82.85656738,15.48148441,3.299561024;81.5585556,63.04873276,6.673260212,-7.140935898;13.32560444,40.56877899,-0.127044752,8.738192558;89.33377838,48.49720764,2.861451387,-13.48419571;88.51792908,47.59614944,2.76177907,-12.93420601;87.965271,50.98955154,0.497763813,-10.52434158;4.399748802,58.79456329,6.65908432,14.02134323;68.54669189,42.79167938,1.579076767,0.50022763;44.35973358,90.03472137,8.723745346,1.544434071;23.68055344,69.8854599,9.077301979,16.73022461;74.94384766,62.03561783,9.108324051,-4.116910458;86.85272217,56.89260483,2.809786081,-1.454019785;41.36676407,89.74340057,8.194699287,0.919373572
2421,86.03583527,46.69245911,7.548583984,-7.103530884;1.27960825,46.51361847,0.016122075,2.379739523;16.14681053,69.20840454,4.424252033,9.759291649;1.599023461,42.21259308,3.355288506,4.669288635;9.721511841,64.01631927,7.217547417,15.96734047;82.59792328,69.21847534,-0.78587997,1.710629106;85.16810608,44.52473068,0.425044149,1.976720333;12.32731247,67.83636475,2.311406136,6.763823986;7.303135872,66.37947845,6.560671806,14.42357826;71.7050705,65.95257568,6.644814491,1.789321661;14.04973698,58.75658798,3.290825844,8.391766548;88.29551697,54.86698532,0.976563752,-0.558575034;39.1872673,83.13166046,14.17357635,1.671506882;82.46513367,62.15293121,9.397037506,-8.797921181;13.09877396,41.92962265,-2.203026772,13.44876862;89.32270813,47.27594757,-0.592657745,-12.10080433;88.68179321,46.43288422,1.634699106,-11.41810608;87.97986603,50.12976837,0.238093421,-8.275369644;5.59437561,60.91318512,13.0055542,20.7179718;68.67827606,42.83380508,1.213014603,0.385436565;44.95582962,90.05723572,6.478358269,0.293715745;24.48198891,71.24458313,8.258478165,13.4506731;75.62036133,61.70933151,6.851998329,-3.18323946;87.22695923,56.68122101,3.662263393,-2.31000638;41.97370148,89.81691742,6.396753788,0.715698779
2422,86.64849854,45.94620895,4.338690758,-8.50409317;1.282392502,46.72379684,0.098780952,2.253264189;16.54417992,70.28170776,3.799060822,10.81514549;2.009310722,43.44455338,3.938298464,13.27350235;10.50849056,65.92579651,7.705316067,19.10563469;82.41836548,69.44769287,-2.625000477,2.064521551;85.29581451,44.76754379,1.471490502,1.176990747;12.67145824,68.62433624,5.676762104,6.523416042;7.769374847,67.43698883,4.563004494,10.80379677;72.24760437,66.09545898,5.283448696,1.448494911;14.53316402,59.6604805,5.204578876,8.875792503;88.34088898,54.80436325,0.424969494,-0.708120704;40.85677338,83.16910553,16.62954521,-0.633422554;83.09527588,61.49869156,6.247992039,-6.621035099;12.91683102,43.44355392,-2.373850584,15.04154587;89.36618805,46.36108398,0.633273244,-9.391922951;89.03759766,45.32339096,4.060205936,-11.12188911;87.83625793,48.81399918,-2.343379736,-13.44791031;6.736142159,63.00498962,11.09262657,21.1194973;68.80876923,42.88330078,1.299322605,0.490895003;45.6845932,90.03297424,6.963243008,-0.997468829;25.21673012,72.473526,7.401651382,12.25438213;76.16446686,61.45388412,5.326304436,-2.55832839;87.85079193,56.27732086,5.789873123,-4.360118389;42.47070694,89.76491547,5.323093891,0.235778928
2423,86.94218445,45.24266434,2.672559261,-7.072509289;1.290082812,46.91795731,0.197851226,1.979968071;16.94082642,71.3081665,3.400894403,10.80700684;2.549857378,44.78506088,4.682853699,13.22366619;11.06391239,67.81266022,6.122841835,18.44376564;82.2183609,69.72107697,-2.151576042,2.892883539;85.44090271,44.73076248,2.269017458,-2.022860765;13.73673916,70.52393341,9.233501434,20.08525848;8.127900124,68.22696686,3.270555258,7.744942188;72.83478546,65.99788666,4.173764706,-6.562015533;15.09714222,60.63440323,5.463204384,9.792180061;88.38571167,54.10835266,-2.405646801,-7.497404099;42.43482971,83.16609192,15.39969349,-0.076452702;83.55436707,60.96081161,4.555057526,-5.264484882;12.7682476,44.94402695,-1.090514898,15.15775585;89.40671539,45.643013,0.451847404,-7.316986084;89.13871002,44.70239258,1.772373676,-5.484137058;87.74945068,47.00250626,-0.22151871,-17.95675278;7.703218937,64.62624359,9.617375374,16.29390717;68.92758942,42.90250015,1.310073733,-0.876704872;46.65113831,89.9894104,9.663911819,0.348143488;25.89455986,73.49816895,5.769808292,10.88883495;76.62712097,61.2246933,4.590073586,-2.348419428;88.15330505,55.8200264,2.094236612,-5.09974575;43.60270309,89.86052704,10.77796364,0.077049986
2424,86.94319916,44.13316727,-1.342028618,-11.06167507;1.294923663,47.03649139,-0.761313081,1.186659336;17.30898666,72.35473633,3.615021706,10.12326336;3.429648399,47.53519821,8.549890518,27.62014198;11.86060238,69.78564453,7.930259705,19.96871376;82.0488739,69.97563934,-1.676882386,2.347411394;85.4827652,44.74475098,0.940353274,0.449943542;14.92607307,72.33804321,13.55707359,16.92546272;8.403107643,68.79895782,2.758270025,5.703565598;73.26461792,65.59741974,3.93694067,-4.536392689;15.49351692,61.35295486,4.297095299,7.025995731;88.38072968,52.91824341,0.053830463,-11.76079941;44.09934616,83.12773895,17.1314888,-0.057712827;83.8820343,60.58514023,3.251852751,-3.754282951;12.7007885,46.21977234,-1.115013003,12.58755589;89.3939743,45.23806763,0.048753526,-3.90957737;89.11188507,44.41065216,-0.920792103,-3.586333275;87.85427856,45.23282623,1.431994915,-17.69394684;8.222373009,65.77655792,5.502401352,11.67777634;69.53982544,42.79933548,6.227161884,-1.627456903;47.8274498,89.73303986,11.85098934,-3.76768446;26.36170769,74.32989502,4.725975037,8.303256035;76.99681091,61.02730942,3.711241007,-2.101665258;88.15595245,55.57151794,0.510605454,-2.477844;44.21390915,89.91744995,6.147162914,0.455953747
2425,86.43206024,40.77628326,-3.393783092,-18.45627213;1.242666364,47.37980652,-0.039678738,1.986351609;19.44382095,75.08293915,10.01834583,11.61401558;4.420776367,51.69556046,4.779502392,16.59949303;13.41189194,72.81639099,8.551661491,16.14398766;81.80836487,70.34725952,-1.084000707,1.919978142;85.98111725,44.94311142,2.39034152,2.379776955;17.27365494,75.71710205,11.31072521,16.78263664;8.729250908,69.50738525,1.684395194,3.627770185;74.30828094,64.11811066,5.342953682,-7.532308102;16.28674698,62.81064606,4.808288574,8.783175468;88.63280487,50.82525635,1.355467558,-11.82112503;46.87866211,83.06163025,12.56056595,-0.361582428;84.36688995,59.56106567,2.223997116,-4.479538441;12.58184338,48.15241241,-0.122695759,8.915661812;88.98649597,43.17095947,2.411022425,-11.18296146;89.41244507,43.06471252,0.517772913,-7.520866394;88.11412048,41.67879868,0.643277764,-14.80808163;9.80494976,68.47753143,9.676604271,15.18116188;70.93218231,42.53362274,7.238442898,-1.506357074;49.19631195,89.46620941,5.958345413,-0.978355646;27.0607605,75.59443665,3.177154541,5.539983749;77.66268158,60.59885406,1.787305832,-3.962960005;88.28914642,54.47393417,0.679264307,-5.641410351;45.01659012,89.96699524,3.74659276,-0.903694808
2426,86.12192535,38.9425621,-2.81553483,-18.86447906;1.257282495,47.86698151,1.928442836,4.725508213;20.9420166,76.55796814,16.34029007,13.62269115;4.697411537,53.46639252,2.03014493,17.63238907;14.06671429,74.05041504,7.10326004,12.14515305;81.65181732,70.55271912,-1.538610578,1.763713002;86.19506073,45.06325912,2.134926558,0.607963204;18.31011772,76.95571136,11.6406517,11.74093914;8.848126411,69.71806335,1.33054018,2.300748348;74.72137451,63.55291748,4.184665203,-5.796667576;16.83168793,63.70436096,5.749780655,8.607647896;88.77019501,49.70660782,1.901611567,-11.08989716;47.9720993,83.03005219,10.98914242,-0.164253846;84.54238129,59.19000626,1.307385921,-3.913273096;12.63986015,49.44009781,1.192361593,12.99109745;89.147995,42.29576874,1.516361594,-8.694777489;89.3025589,40.46981812,-1.452526569,-25.25201225;88.01033783,40.40592575,-2.636572838,-12.41643333;10.57660675,69.59737396,9.588625908,9.194333076;71.42975616,42.45898819,4.856911659,-0.283412546;49.70128632,89.37986755,4.954866409,-0.628420293;27.33158493,76.06648254,2.754256964,4.591492176;78.38373566,59.67585754,6.887387753,-9.907008171;88.18188477,53.95811081,-3.439475536,-4.452063084;46.04216385,89.99090576,9.930377007,0.005450241
2427,85.85788727,37.42538452,-3.190332174,-14.92839718;1.305688143,48.87662506,0.643218279,10.13483524;22.17213631,77.65917969,11.95202446,11.64096832;5.029278755,55.89702988,2.807130814,24.40543365;14.84517479,75.29427338,8.030342102,12.20092487;81.49066925,70.86313629,-1.586468101,3.353018284;86.38879395,45.14318848,1.946632028,0.446247846;19.27231407,77.95458221,10.30000401,8.708141327;8.973478317,69.90245819,1.155731082,1.609986305;75.05593872,63.0623436,3.237070084,-4.841568947;17.24893761,64.35995483,4.275564671,6.651459217;88.96704865,48.84498978,2.201449394,-8.550830841;49.40664673,83.01751709,14.36844063,-0.361209124;84.81434631,58.33715057,2.897661686,-8.304450035;12.74030781,50.71681213,1.344623089,12.86544323;89.0724411,41.63195419,-1.023077488,-6.205734253;88.96318817,38.29430389,-3.110370636,-22.1396637;87.46930695,38.43012619,-5.005187988,-19.8278656;11.92430401,71.1439209,12.20327663,16.8766346;71.81176758,42.44504166,3.933357,-0.128715292;50.15164566,89.30116272,4.243050098,-0.82276243;28.37501907,76.84480286,11.99833298,6.308990002;78.99323273,58.58151627,6.048722267,-10.88969421;87.79346466,52.53448486,-3.042354584,-14.7662344;47.09161758,89.97093201,10.28124523,-0.855986536
2428,85.24707031,35.84019852,-7.281746387,-15.55644417;1.380203128,49.68972015,0.550535023,8.204666138;23.03445053,78.47930908,8.55547905,8.169314384;5.251451015,57.66407776,2.387485743,17.71320915;15.57005405,76.26699829,7.310500145,9.667458534;81.38153076,71.07712555,-1.048238158,2.160012722;86.47824097,45.20831299,0.953194916,1.225893617;20.65032768,79.15745544,13.61384392,12.9986763;9.071120262,70.05245209,0.960651696,1.464845657;75.32794189,62.51567459,-1.1448493,-6.159594059;17.79432106,65.27241516,5.817031384,8.608991623;89.15618896,48.18464279,1.725412011,-6.599831581;50.68244171,82.96315765,12.83352661,-0.23824273;85.00489044,57.43827438,1.457902193,-9.224197388;12.90365696,52.11542892,2.86972928,13.9033041;89.04123688,41.14155579,-0.206661195,-5.247088909;88.66336823,36.85112,-4.059085846,-13.84633732;86.83197021,36.28483963,-6.037448883,-21.5038147;13.65249348,72.80441284,18.35483551,15.62069035;72.10812378,42.42034912,3.243490696,-0.63461715;50.43133163,89.22164917,3.422900915,-0.746011078;29.9895153,77.74414063,17.04824257,7.608461857;79.53292084,57.30678558,4.608813763,-13.11007023;87.46131897,50.95430756,-2.576172113,-16.0376339;48.59295654,89.90137482,15.12912273,-0.353369743
2429,84.33029175,33.93398285,-8.435629845,-19.42215919;1.50704968,50.40837479,2.923362732,6.341355801;24.45298195,79.71198273,14.52013302,12.06123447;5.42205286,59.0225296,1.874001026,13.71325493;16.24735451,77.18350983,6.093033791,9.499695778;81.28426361,71.29197693,-0.935873628,2.264239311;86.58886719,45.30276108,1.32485652,0.076602019;21.78153419,80.27239227,10.92976856,11.30723476;9.249136925,70.28850555,3.692519665,0.247724667;75.30252075,61.8746109,-1.349643946,-6.567801952;18.59638214,66.21711731,8.070332527,9.332381248;89.14533234,46.76774597,-1.229887962,-14.13669395;51.74994659,82.94613647,10.63394356,-0.04546845;85.19904327,55.90314865,1.955218077,-15.59325218;13.19491673,53.65223312,2.897839069,15.32268143;89.0552597,40.81913757,0.261088938,-2.983895063;88.037323,35.05200195,-6.206032753,-18.22896576;86.19345093,34.03045654,-6.547008991,-23.00098801;15.30752277,74.41298676,16.28356552,16.78151703;72.34133148,42.3647995,1.710330486,-1.179006577;51.47340393,88.67906189,9.400957108,-6.081647873;31.70017433,78.50694275,17.38343239,6.972127914;79.8755188,56.16352463,2.426626682,-11.45715332;87.29740143,49.28939056,-1.921620607,-16.63492012;50.13227463,89.71272278,15.04020214,-1.832102299
2430,83.47863007,32.14718246,-9.089060783,-17.98385429;1.916327,51.69813156,3.918705702,13.25860786;25.81126022,80.62692261,13.70590115,9.066886902;5.965009689,61.01648712,5.966026306,19.94310379;17.70150185,78.6259613,15.56349945,13.48322487;81.19519043,71.49204254,-0.900708377,2.028236389;86.78751373,45.20201111,2.174273014,-2.501399517;22.70441246,81.13079071,9.570978165,8.447948456;10.24289322,71.14848328,10.38881302,8.296834946;74.81912231,60.98284912,-7.060600758,-7.573744774;19.17483711,66.86289978,5.749929905,6.95249176;89.1071701,44.99956894,-0.220921427,-17.90770149;52.59622192,82.95452118,8.372354507,1.481943011;85.38525391,54.68889618,1.739224195,-11.92546368;13.4579916,55.24634171,1.959856391,16.03222084;89.07843781,40.57542801,0.258027852,-2.51237464;87.77722931,33.2006073,-2.554147243,-18.98569107;85.55588531,31.9615612,-7.457348347,-20.58473969;17.16234398,76.1421814,17.91337585,17.43808365;72.63124847,42.20376968,2.34203577,-3.237293959;52.42595673,88.26560974,9.423056602,-4.21116972;33.49116898,79.12322998,17.93446732,6.658328056;80.1913147,54.55631256,3.42297554,-16.0717907;87.21713257,47.70594788,-0.54211235,-16.10997963;51.52698517,89.48976135,13.57143688,-3.441790104
2431,82.89929199,30.96296501,-6.456893444,-11.72137833;2.275232315,52.76613998,3.101544142,11.0179615;26.76680183,81.26580048,9.870181084,5.779345989;6.151413918,63.0166893,1.308533907,20.1540966;19.66860771,80.10237885,20.42097092,14.03355026;81.104599,71.61682129,-0.815968275,1.090272188;86.95228577,45.17338943,1.880557179,-0.227566242;23.54813957,81.90973663,7.997706413,7.937865734;11.29134274,72.01985168,9.891441345,9.77101326;73.98123169,59.88032913,-9.012682915,-10.42955875;19.78477478,67.46422577,7.044716835,4.614636898;89.16555023,43.77632141,0.662764251,-12.09412289;53.95500946,83.01560211,13.60731125,-0.10236001;85.5275116,53.36477661,1.275356412,-13.37996864;13.78204441,56.94632721,3.063670158,16.86562157;88.73735046,39.55335617,-4.623223305,-9.995182037;87.31300354,31.48109436,-5.323392391,-16.96191597;84.99913788,30.22084236,-5.219987392,-17.76705933;19.14920616,77.8977356,21.05620384,16.42015839;72.80905914,42.07326889,1.515017748,-1.208161712;53.1568985,87.98353577,7.863130093,-2.373094797;35.51784515,79.73882294,19.71986771,6.652803421;80.40731049,53.35376358,2.178678036,-12.10606861;87.17866516,46.41777039,0.30737868,-12.7930975;53.38215637,89.18968964,19.03899956,-1.966118574
2432,82.00346375,29.23848343,-5.004366875,-7.222073555;2.778100014,54.40654373,1.385294557,7.920880318;28.93213463,82.64916992,13.4264822,8.536720276;6.884356976,65.8451767,5.546955109,14.82316303;23.17165184,82.94919586,16.31822777,13.8969202;80.79993439,71.90076447,-3.499801397,1.540626407;87.19541168,44.87833786,0.397046328,-2.663562775;25.18377686,83.16332245,10.60353756,3.53892374;13.81253529,74.5145874,13.91333675,13.38833046;72.63972473,57.966465,-3.467921257,-11.02912331;21.53611183,68.96711731,7.933647156,6.13629961;89.33405304,41.46094894,-1.357408762,-13.13586521;57.14775467,82.60344696,15.43437386,-3.176669359;85.91212463,51.06538391,1.610359669,-9.780010223;14.59783363,60.08037186,4.850546837,14.33525467;88.05244446,36.78237534,-2.247067213,-14.6860857;85.85176086,27.60233307,-8.104658127,-17.37994194;83.91152191,27.26279068,-7.461305618,-17.24892998;23.58746719,80.52900696,21.58358955,13.39094353;73.09371948,41.80244446,0.030386962,-2.022674084;54.37718582,87.72554779,6.032707691,-0.849267066;39.44269562,80.91149902,18.86612129,5.681391239;80.35353088,51.19779587,-1.164485097,-10.13931561;87.91971588,45.09897614,5.570295811,-13.87463379;56.40983582,88.56620026,15.78244305,-4.921866417
2433,81.307724,28.56971169,-8.226578712,-5.901398182;3.118949413,55.33444214,4.311231613,8.744762421;30.209589,83.37653351,12.99802303,7.147506237;7.762285233,68.05998993,8.26508522,22.44610977;24.75990295,84.06876373,16.63995934,10.18008041;80.56381989,72.14653778,-2.429389,2.513606548;87.32330322,44.58943939,1.201740861,-2.786753178;27.69065285,84.37792206,24.84974098,12.73736286;14.92344284,75.57611847,10.48548031,10.84291935;72.24469757,56.79473114,-3.78941083,-11.71200848;22.15704536,69.43480682,6.309960842,4.534899235;89.20960236,39.90242004,-1.18359828,-15.4915638;58.76383209,82.29837036,16.02777863,-3.336891413;86.03888702,50.33060074,1.38675046,-7.407512188;15.00391674,61.24988937,3.928121328,11.81750393;87.7824173,35.33734512,-2.81180191,-14.50764656;85.28918457,26.46271706,-5.818991184,-11.49071407;83.10300446,25.87883759,-9.130049706,-12.77193069;25.60575294,81.5276947,20.74694061,8.775634766;73.2046051,41.34994507,1.007921338,-5.208675861;54.88321686,87.66127014,5.103964329,-0.439528346;40.85684967,81.23745728,14.16278744,3.361977577;80.24845886,50.43672943,-1.174116373,-7.755842686;88.22609711,44.69346237,2.644486904,-4.404802799;58.40417862,87.98451996,19.84705353,-5.743807793
2434,80.68369293,28.04487038,-6.302494526,-5.157365322;3.40361166,56.18268585,2.693501711,8.712770462;31.79767418,83.95845795,16.521492,4.536541939;8.417143822,69.8554306,6.890187263,17.54499817;26.30145645,85.07085419,15.24977493,10.14140606;80.3575058,72.36938477,-1.845989227,2.102374554;87.33491516,44.30846024,-1.420646429,-3.074271917;30.1230278,85.47523499,24.4594326,11.18404388;16.08187675,76.73606873,11.31224632,12.24422836;72.09049225,55.5646286,-0.493956119,-12.45857906;22.99554062,70.09165955,8.442890167,6.292415619;88.98458862,38.57346725,-2.317099094,-13.43641281;60.35881805,81.95237732,15.77747726,-4.011601448;86.14414978,49.75379944,0.989032149,-5.746943474;15.3278904,62.18258667,3.073487997,9.29389286;87.50802612,34.22924042,-2.895496607,-11.09392834;84.68173218,25.18535995,-6.314515114,-12.64972973;81.72949982,24.205513,-13.17741394,-17.56888962;27.90784264,82.20243073,23.52417374,4.800841331;73.36400604,40.72288513,0.695316374,-6.620810986;55.37953568,87.59160614,4.716810226,-0.540395141;42.04724884,81.50558472,10.72588825,4.597017288;80.15588379,49.81529999,-0.948341966,-6.302532196;88.66474152,44.03720093,3.756410837,-6.653326035;59.98469543,87.49153137,14.45993805,-6.331239223
2435,79.7971344,27.56389236,-9.013056755,-4.516794205;3.606787205,56.87438583,2.035028219,6.790365696;33.50428772,84.38863373,17.41520119,3.703924179;9.296152115,70.99686432,9.6111269,10.89809322;27.7919445,85.89966583,14.88946152,8.282201767;80.23368073,72.51022339,-1.233994365,1.551452279;87.43516541,43.955513,1.104308486,-3.483824015;32.78336334,86.06900024,27.3468647,2.587072611;17.26533127,77.83803558,12.73127842,9.795651436;72.11664581,53.99412537,0.247500673,-16.04039574;24.05626297,70.75415039,10.5567627,6.774873734;88.85042572,37.48166275,-1.460739255,-11.05167103;61.76138306,81.55586243,14.70165253,-3.487109184;86.24254608,49.24845123,0.959466457,-4.7797122;15.57413483,62.94488144,2.447345018,7.453540802;86.97830963,32.83305359,-5.430082798,-14.13501358;83.78263092,23.6327858,-9.205083847,-15.62070847;80.62241364,22.7719059,-11.42400455,-14.12739849;30.38684273,82.49954224,24.72208786,3.466502666;73.50227356,40.18520737,1.565861821,-5.318763256;55.67361069,87.56677246,3.150351524,-0.185233533;43.57374954,82.29150391,15.1465559,8.526865005;80.0846405,49.2917366,-0.790508986,-5.147491455;89.22917938,43.18555832,6.166910648,-7.80198288;61.7632637,86.89920807,19.01454735,-4.900140285
2436,78.55760193,26.96250153,-12.61880207,-5.807568073;3.779962063,57.4839859,1.579272747,6.014042377;35.29823303,84.75771332,17.66714287,4.206988811;10.20608997,72.31856537,8.395042419,14.03773117;29.58743095,86.5421524,18.56936455,3.917827606;80.18113708,72.57901764,-0.660225809,0.906830549;87.45306396,43.66184235,-0.174781024,-3.156921625;35.14416122,86.32241058,23.06695175,5.07148695;18.27490997,78.62029266,9.94993782,8.231357574;72.07129669,52.78355026,-0.296254218,-12.02349377;24.82779312,71.22190094,8.237442017,3.921037912;88.32466888,36.24716187,-6.008554935,-12.56609058;62.92314529,81.21973419,11.53629398,-3.006741285;86.31417847,48.88026428,0.774755538,-3.924509525;15.78943634,63.55063248,2.640660524,6.041480541;86.47396851,31.40917206,-5.218344688,-14.33807278;83.05862427,22.28988647,-7.444805622,-13.42971134;79.82836151,21.71652031,-8.154307365,-10.68034458;32.55898285,82.74511719,21.79812813,2.892659426;73.62989044,39.73602295,0.98044616,-4.336264133;56.04735565,87.56594086,3.081252813,2.574156284;44.90948105,83.15142059,13.29194355,8.61713028;80.03275299,48.86673355,-0.303645641,-4.306437016;89.20272827,42.4301796,-3.563935041,-7.489788532;63.27490997,86.26379395,14.72830582,-6.38462162
2437,77.48729706,26.46946526,-11.07899666,-4.249396324;3.903478622,57.95992661,1.280279398,5.322608471;36.93385315,85.19582367,16.30588913,3.82114172;11.29089355,73.72869873,11.98935509,12.82553768;31.57596779,86.92735291,20.07779312,4.704678059;80.1203537,72.64601898,-0.560030937,0.566227794;87.57691956,43.23233414,0.842024922,-4.123405933;37.41706467,86.62272644,23.34371948,1.22548306;19.03913307,79.22345734,8.010006905,5.934416771;72.0923996,51.62392807,0.626031101,-11.42878246;25.84109879,71.93743134,9.611686707,7.904193878;88.05368805,35.18208694,-2.414307594,-10.81163597;64.13424683,80.85853577,11.82045364,-3.873404264;86.35897064,48.56748581,0.339781463,-2.888217211;16.04723358,64.30126953,1.70530951,7.894786358;85.71672058,29.66053581,-8.020440102,-17.40353394;82.30580139,21.20366287,-8.713293076,-9.900083542;78.77818298,20.32206535,-10.75018978,-13.89342976;34.14388657,83.14319611,15.10552979,5.678255558;73.72267151,39.37823486,0.843443513,-3.367763758;56.6048317,87.87937164,5.722268105,2.911175489;45.93209839,83.93331909,10.27702713,7.586362362;79.93553925,47.97410965,-1.585049629,-8.852909088;88.97460175,41.52924347,-2.074227333,-9.291355133;65.2536087,85.3841629,19.66939735,-9.771087646
2438,76.54948425,26.08269691,-8.738752365,-5.070870876;3.950811148,58.70151138,0.239413977,7.151911259;38.3586235,85.64479828,14.41346169,4.850938797;12.52591133,74.99094391,12.54971218,12.51621723;33.14271927,87.16697693,15.42145729,3.193617344;80.0590744,72.71903229,-0.645890892,0.759823382;87.49419403,42.76834488,-0.986941636,-4.700273037;39.08589554,86.95992279,16.59176636,4.619639397;20.32007408,79.90260315,13.46851635,5.525200844;72.11394501,50.19253159,0.047185648,-14.24868488;26.71772385,72.58382416,8.506688118,6.887611866;87.94665527,34.37426376,-1.040100098,-8.109734535;65.57164001,80.26512146,14.40909386,-6.032819748;86.38072968,48.284729,0.131403074,-2.727136374;16.34172249,65.14199829,4.303431988,7.965042114;85.04405212,28.03636551,-7.625335217,-15.67993355;81.05693817,19.51642036,-11.40392017,-18.02795982;77.73738098,19.05266953,-10.22510052,-12.97450447;36.57945251,83.58430481,25.18418312,1.387721062;73.79616547,39.10394669,0.714429557,-2.915095091;57.01543427,88.11746979,3.929959774,2.374140024;46.74228668,84.5223999,8.619145393,5.304353714;79.74822235,47.13618469,-1.879885197,-8.421854973;88.58735657,40.57394028,-4.36340332,-9.236254692;66.77264404,84.53260803,14.37781143,-9.038142204
2439,75.16322327,25.44169235,-14.56737518,-5.851375103;4.107158184,59.53426361,1.556151152,8.525708199;40.11497116,86.2071991,17.25594902,6.479440689;13.48378277,75.90592194,9.426584244,9.53971386;34.95842361,87.51955414,18.17341805,2.333599091;80.03105927,72.74009705,-0.174333051,0.210842207;87.50806427,42.36539459,0.270496219,-3.860450745;40.7937088,87.24999237,17.29163742,2.769543886;22.16926575,80.83235931,17.7795639,9.891963959;72.11847687,49.09002304,-0.221892014,-11.24638653;27.37470245,73.0799942,6.770356655,4.909622192;87.82474518,33.84359741,-1.169561982,-5.455355644;66.93670654,79.6346283,13.51540375,-6.869020939;86.40106964,48.07272339,0.291251928,-2.205630541;16.64258194,65.80245209,2.985500336,6.482576847;84.12513733,26.13514519,-8.358205795,-19.97938919;80.04840851,18.04997826,-10.23338795,-14.71001434;77.02452087,18.17839241,-7.260542393,-8.774253845;38.52754211,83.64543915,19.46676826,0.798646986;73.72958374,38.71974564,-3.63142848,-3.257265806;57.25989532,88.14042664,2.800378799,-0.346575618;47.47383881,84.94651031,7.187337399,4.103957176;79.61167145,46.48155212,-0.400032759,-6.761061668;87.87602997,38.84651184,-6.931288242,-17.64564133;68.75785065,83.34936523,20.16813278,-12.03189278
2440,73.53220367,24.7651844,-16.30659866,-6.43832159;4.228335381,60.17974091,0.955710053,6.432404518;41.92757416,86.73691559,18.28059387,4.678696156;14.36513805,76.70501709,9.395273209,7.355585575;36.44677734,87.77062988,15.10638905,2.238406658;80.01720428,72.74575806,-0.02045707,0.0196358;87.51381683,42.08138275,-0.038674314,-2.830840349;43.66052628,87.53403473,28.50065422,0.551444948;24.01207161,81.85822296,19.01673126,9.626619339;71.86712646,47.89551544,-3.645240784,-11.49145985;27.97734451,73.49856567,6.480840683,2.597301245;87.72533417,33.43821335,-1.054136395,-4.02552557;68.21868896,79.00260925,12.8710804,-6.545963764;86.35749054,47.86305237,-1.588558674,-2.073070288;16.88035011,66.30239105,2.611804008,5.043638229;83.44989777,24.65139961,-6.003552914,-14.96966648;79.35906982,17.18103981,-7.507595062,-8.47736454;76.45674896,17.47166634,-5.670490742,-6.950811863;40.48918915,83.89348602,19.54258728,4.454190731;73.52268219,38.28471375,-1.761398554,-5.060847759;57.90766907,88.03208923,6.810225487,-2.663973331;48.07331848,85.23364258,6.575977325,1.237279415;79.40958405,45.59172821,-2.847639084,-8.718033791;87.12004852,37.21989822,-8.651324272,-15.88648224;70.24951935,82.36100006,15.16272068,-9.501935959
2441,72.29255676,24.23528099,-12.48299313,-5.056517124;4.340366364,60.7330513,1.934303641,4.890098095;43.39034653,87.12200928,14.89308262,2.917446852;15.32091808,77.55310822,8.898890495,9.062033653;38.17671967,88.13027954,17.22291183,4.63830471;80.02894592,72.71068573,0.792524815,-0.012169717;87.50387573,41.89896774,-0.316487283,-1.990234017;45.96336365,87.72086334,23.2226944,2.328895569;25.68816566,82.75741577,17.27808571,8.861495018;71.21882629,46.36355972,-7.610253811,-15.06200314;28.8791275,74.03577423,9.005721092,5.953455448;87.62682343,33.10819626,-1.88526082,-2.738858223;69.54289246,78.33882904,12.03122044,-7.601667881;86.07027435,47.06275177,-3.070576191,-8.026301384;17.09864044,66.72423553,2.548640966,3.780526161;82.46622467,22.73718262,-11.49799347,-18.55247116;78.48518372,16.16566658,-9.490587234,-9.192597389;76.03668213,16.95890236,-4.402749538,-5.131047249;43.18273544,83.97068787,26.62013435,-1.949469209;73.36578369,37.93307495,-1.639029384,-3.62986064;58.68481064,87.87759399,7.071426868,-2.20764637;49.99187088,85.2850647,19.13837242,-1.101844668;79.22758484,44.87788773,-1.78319943,-7.077847481;86.24133301,35.46787643,-7.974001408,-18.16677475;71.33400726,81.63076782,9.18559742,-8.781234741
